Order_ID,Date,Customer,Product,Category,Quantity,Unit_Price,Total
2160,2026-04-05,Customer_378,Mouse,Electronics,3,25.44,76.32
2161,2026-04-23,Customer_098,Notebook,Stationery,2,7.55,15.1
2162,2026-05-07,Customer_134,Backpack,Accessories,1,44.51,44.51
2163,2026-03-26,Customer_567,Desk,Furniture,4,245.76,983.04
2164,2026-06-28,Customer_631,Laptop,Electronics,1,768.57,768.57
2165,2026-05-30,Customer_416,Keyboard,Electronics,3,47.59,142.77
2166,2026-02-22,Customer_480,Backpack,Accessories,3,46.5,139.5
2167,2026-01-15,Customer_123,Headphones,Electronics,3,83.88,251.64
2168,2026-01-29,Customer_035,Office Chair,Furniture,4,176.32,705.28
2169,2026-03-18,Customer_349,Headphones,Electronics,3,78.12,234.36
2170,2026-05-02,Customer_340,Mouse,Electronics,3,22.81,68.43
2171,2026-02-14,Customer_136,Desk,Furniture,4,253.3,1013.2
2172,2026-01-09,Customer_334,Keyboard,Electronics,1,48.76,48.76
2173,2026-03-12,Customer_614,Phone,Electronics,1,594.3,594.3
2174,2026-04-23,Customer_428,Laptop,Electronics,2,925.82,1851.64
2175,2026-04-20,Customer_369,Pen,Stationery,2,2.8,5.6
2176,2026-06-03,Customer_494,Pen,Stationery,4,2.91,11.64
2177,2026-06-20,Customer_134,Keyboard,Electronics,3,40.92,122.76
2178,2026-05-21,Customer_555,Phone,Electronics,3,495.46,1486.38
2179,2026-04-02,Customer_179,Notebook,Stationery,3,8.43,25.29
2180,2026-05-17,Customer_232,Mouse,Electronics,4,24.18,96.72
2181,2026-02-15,Customer_249,Phone,Electronics,4,600.24,2400.96
2182,2026-05-16,Customer_518,Notebook,Stationery,4,7.38,29.52
2183,2026-06-22,Customer_269,Keyboard,Electronics,1,40.96,40.96
2184,2026-03-23,Customer_367,Phone,Electronics,2,559.65,1119.3
2185,2026-02-14,Customer_370,Phone,Electronics,3,533.49,1600.47
2186,2026-05-27,Customer_035,Desk,Furniture,1,259.36,259.36
2187,2026-01-14,Customer_374,Notebook,Stationery,1,8.21,8.21
2188,2026-06-20,Customer_663,Notebook,Stationery,2,7.51,15.02
2189,2026-03-17,Customer_439,Laptop,Electronics,3,853.72,2561.16
2190,2026-06-29,Customer_253,Laptop,Electronics,1,882.65,882.65
2191,2026-04-08,Customer_127,Headphones,Electronics,4,80.78,323.12
2192,2026-03-18,Customer_638,Desk,Furniture,4,274.83,1099.32
2193,2026-01-16,Customer_540,Headphones,Electronics,4,87.91,351.64
2194,2026-03-13,Customer_236,Desk,Furniture,3,253.59,760.77
2195,2026-01-26,Customer_085,Pen,Stationery,1,2.82,2.82
2196,2026-05-31,Customer_627,Desk,Furniture,3,260.04,780.12
2197,2026-04-06,Customer_158,Phone,Electronics,3,521.82,1565.46
2198,2026-05-29,Customer_313,Desk,Furniture,3,240.75,722.25
2199,2026-06-21,Customer_466,Notebook,Stationery,3,8.52,25.56
2200,2026-06-28,Customer_682,Desk,Furniture,2,227.17,454.34
2201,2026-04-01,Customer_646,Pen,Stationery,1,3.04,3.04
2202,2026-01-31,Customer_533,Backpack,Accessories,4,45.99,183.96
2203,2026-03-18,Customer_177,Desk,Furniture,4,238.07,952.28
2204,2026-04-27,Customer_604,Laptop,Electronics,4,852.33,3409.32
2205,2026-01-25,Customer_058,Phone,Electronics,1,549.59,549.59
2206,2026-02-07,Customer_075,Phone,Electronics,4,509.15,2036.6
2207,2026-04-27,Customer_355,Laptop,Electronics,4,770.26,3081.04
2208,2026-04-26,Customer_344,Headphones,Electronics,2,82.27,164.54
2209,2026-06-02,Customer_429,Laptop,Electronics,4,785.69,3142.76
2210,2026-03-30,Customer_221,Headphones,Electronics,3,78.87,236.61
2211,2026-01-16,Customer_182,Headphones,Electronics,1,81.15,81.15
2212,2026-05-27,Customer_481,Phone,Electronics,4,516.85,2067.4
2213,2026-05-26,Customer_546,Pen,Stationery,1,3.06,3.06
2214,2026-01-21,Customer_634,Office Chair,Furniture,4,191.94,767.76
2215,2026-02-08,Customer_287,Backpack,Accessories,2,45.16,90.32
2216,2026-01-18,Customer_600,Mouse,Electronics,1,26.56,26.56
2217,2026-01-15,Customer_516,Notebook,Stationery,1,7.69,7.69
2218,2026-06-03,Customer_388,Laptop,Electronics,4,821.57,3286.28
2219,2026-05-01,Customer_069,Desk,Furniture,1,253.23,253.23
2220,2026-05-26,Customer_623,Phone,Electronics,1,597.49,597.49
2221,2026-06-19,Customer_621,Backpack,Accessories,1,43.08,43.08
2222,2026-01-08,Customer_067,Pen,Stationery,2,2.85,5.7
2223,2026-04-09,Customer_485,Backpack,Accessories,1,42.39,42.39
2224,2026-05-21,Customer_268,Keyboard,Electronics,2,48.71,97.42
2225,2026-03-14,Customer_308,Desk,Furniture,2,259.02,518.04
2226,2026-03-01,Customer_615,Notebook,Stationery,4,8.23,32.92
2227,2026-05-31,Customer_669,Backpack,Accessories,3,48.48,145.44
2228,2026-03-30,Customer_434,Mouse,Electronics,4,22.77,91.08
2229,2026-05-10,Customer_665,Backpack,Accessories,3,46.19,138.57
2230,2026-04-29,Customer_582,Headphones,Electronics,2,74.36,148.72
2231,2026-03-16,Customer_192,Keyboard,Electronics,3,44.08,132.24
2232,2026-05-06,Customer_367,Notebook,Stationery,1,7.79,7.79
2233,2026-02-04,Customer_183,Laptop,Electronics,3,927.57,2782.71
2234,2026-01-07,Customer_542,Headphones,Electronics,1,73.0,73.0
2235,2026-04-21,Customer_232,Headphones,Electronics,4,73.32,293.28
2236,2026-03-21,Customer_500,Headphones,Electronics,2,80.73,161.46
2237,2026-06-22,Customer_007,Backpack,Accessories,2,42.96,85.92
2238,2026-01-06,Customer_215,Office Chair,Furniture,1,173.81,173.81
2239,2026-03-22,Customer_686,Notebook,Stationery,3,8.02,24.06
2240,2026-04-25,Customer_482,Headphones,Electronics,3,85.78,257.34
2241,2026-03-19,Customer_602,Keyboard,Electronics,2,46.46,92.92
2242,2026-02-28,Customer_328,Headphones,Electronics,4,76.63,306.52
2243,2026-02-28,Customer_327,Pen,Stationery,1,3.12,3.12
2244,2026-02-25,Customer_035,Headphones,Electronics,2,76.91,153.82
2245,2026-01-07,Customer_283,Laptop,Electronics,3,802.01,2406.03
2246,2026-06-21,Customer_087,Pen,Stationery,3,3.2,9.6
2247,2026-04-27,Customer_690,Mouse,Electronics,1,25.06,25.06
2248,2026-05-07,Customer_209,Headphones,Electronics,4,85.26,341.04
2249,2026-01-03,Customer_372,Headphones,Electronics,4,79.5,318.0
2250,2026-04-22,Customer_253,Laptop,Electronics,4,888.31,3553.24
2251,2026-05-31,Customer_050,Office Chair,Furniture,2,173.74,347.48
2252,2026-03-20,Customer_582,Phone,Electronics,4,520.64,2082.56
2253,2026-03-20,Customer_387,Pen,Stationery,2,3.17,6.34
2254,2026-04-06,Customer_256,Mouse,Electronics,1,23.61,23.61
2255,2026-02-03,Customer_446,Pen,Stationery,1,3.01,3.01
2256,2026-06-08,Customer_550,Notebook,Stationery,3,7.6,22.8
2257,2026-04-11,Customer_601,Notebook,Stationery,2,7.86,15.72
2258,2026-03-26,Customer_445,Keyboard,Electronics,2,42.26,84.52
2259,2026-01-16,Customer_306,Backpack,Accessories,4,44.27,177.08
2260,2026-01-17,Customer_442,Desk,Furniture,2,271.54,543.08
2261,2026-06-16,Customer_482,Office Chair,Furniture,1,197.85,197.85
2262,2026-03-10,Customer_069,Mouse,Electronics,4,24.23,96.92
2263,2026-04-15,Customer_165,Notebook,Stationery,1,7.87,7.87
2264,2026-03-07,Customer_265,Mouse,Electronics,2,26.72,53.44
2265,2026-01-22,Customer_674,Desk,Furniture,1,231.02,231.02
2266,2026-04-20,Customer_609,Phone,Electronics,3,597.17,1791.51
2267,2026-04-07,Customer_513,Notebook,Stationery,4,8.02,32.08
2268,2026-03-23,Customer_283,Laptop,Electronics,4,804.86,3219.44
2269,2026-03-11,Customer_318,Phone,Electronics,3,577.53,1732.59
2270,2026-02-25,Customer_625,Notebook,Stationery,2,7.92,15.84
2271,2026-04-23,Customer_229,Desk,Furniture,1,250.44,250.44
2272,2026-03-20,Customer_658,Desk,Furniture,2,225.5,451.0
2273,2026-04-08,Customer_071,Notebook,Stationery,2,8.78,17.56
2274,2026-02-09,Customer_582,Office Chair,Furniture,2,181.38,362.76
2275,2026-02-18,Customer_052,Phone,Electronics,3,524.38,1573.14
2276,2026-03-19,Customer_521,Backpack,Accessories,3,41.6,124.8
2277,2026-05-08,Customer_532,Notebook,Stationery,3,7.2,21.6
2278,2026-03-06,Customer_694,Laptop,Electronics,1,804.71,804.71
2279,2026-06-24,Customer_083,Office Chair,Furniture,3,164.21,492.63
2280,2026-03-01,Customer_611,Office Chair,Furniture,3,194.59,583.77
2281,2026-06-06,Customer_499,Pen,Stationery,2,2.76,5.52
2282,2026-01-31,Customer_158,Phone,Electronics,3,604.32,1812.96
2283,2026-02-07,Customer_398,Desk,Furniture,1,267.22,267.22
2284,2026-01-22,Customer_568,Desk,Furniture,3,241.31,723.93
2285,2026-02-04,Customer_114,Laptop,Electronics,4,911.99,3647.96
2286,2026-06-14,Customer_321,Headphones,Electronics,1,75.95,75.95
2287,2026-06-30,Customer_528,Office Chair,Furniture,4,169.64,678.56
2288,2026-03-06,Customer_612,Backpack,Accessories,4,48.68,194.72
2289,2026-05-01,Customer_699,Desk,Furniture,3,234.96,704.88
2290,2026-03-12,Customer_108,Phone,Electronics,2,599.78,1199.56
2291,2026-03-19,Customer_016,Desk,Furniture,4,259.56,1038.24
2292,2026-01-10,Customer_434,Laptop,Electronics,1,906.07,906.07
2293,2026-05-30,Customer_340,Laptop,Electronics,2,785.1,1570.2
2294,2026-02-27,Customer_198,Headphones,Electronics,2,75.53,151.06
2295,2026-04-07,Customer_279,Desk,Furniture,2,235.49,470.98
2296,2026-03-20,Customer_044,Backpack,Accessories,1,40.89,40.89
2297,2026-04-19,Customer_567,Pen,Stationery,1,2.78,2.78
2298,2026-02-24,Customer_609,Desk,Furniture,2,244.08,488.16
2299,2026-03-19,Customer_154,Headphones,Electronics,3,82.06,246.18
2300,2026-06-06,Customer_546,Laptop,Electronics,1,855.29,855.29
2301,2026-03-12,Customer_515,Backpack,Accessories,4,46.77,187.08
2302,2026-02-12,Customer_617,Laptop,Electronics,1,818.33,818.33
2303,2026-01-06,Customer_103,Backpack,Accessories,3,47.92,143.76
2304,2026-06-07,Customer_126,Laptop,Electronics,1,798.44,798.44
2305,2026-06-19,Customer_056,Pen,Stationery,4,2.92,11.68
2306,2026-06-04,Customer_284,Laptop,Electronics,4,844.74,3378.96
2307,2026-05-10,Customer_639,Mouse,Electronics,2,26.92,53.84
2308,2026-01-15,Customer_601,Desk,Furniture,4,226.27,905.08
2309,2026-03-15,Customer_537,Keyboard,Electronics,4,42.67,170.68
2310,2026-06-15,Customer_041,Notebook,Stationery,4,7.53,30.12
2311,2026-04-07,Customer_657,Notebook,Stationery,1,8.56,8.56
2312,2026-04-06,Customer_318,Notebook,Stationery,1,7.75,7.75
2313,2026-01-17,Customer_117,Phone,Electronics,4,558.97,2235.88
2314,2026-03-26,Customer_661,Phone,Electronics,3,526.06,1578.18
2315,2026-03-15,Customer_274,Backpack,Accessories,4,43.21,172.84
2316,2026-02-14,Customer_082,Laptop,Electronics,1,916.34,916.34
2317,2026-06-06,Customer_132,Phone,Electronics,3,576.17,1728.51
2318,2026-04-30,Customer_559,Pen,Stationery,1,2.85,2.85
2319,2026-01-15,Customer_247,Headphones,Electronics,2,86.71,173.42
2320,2026-06-03,Customer_154,Laptop,Electronics,2,906.0,1812.0
2321,2026-05-11,Customer_450,Laptop,Electronics,2,859.1,1718.2
2322,2026-06-10,Customer_588,Laptop,Electronics,4,823.11,3292.44
2323,2026-04-17,Customer_049,Desk,Furniture,2,243.16,486.32
2324,2026-02-21,Customer_630,Desk,Furniture,2,262.08,524.16
2325,2026-05-24,Customer_408,Office Chair,Furniture,2,178.05,356.1
2326,2026-01-25,Customer_266,Office Chair,Furniture,4,175.95,703.8
2327,2026-06-06,Customer_487,Office Chair,Furniture,4,179.29,717.16
2328,2026-03-12,Customer_233,Backpack,Accessories,2,45.87,91.74
2329,2026-06-10,Customer_538,Pen,Stationery,1,2.93,2.93
2330,2026-06-29,Customer_068,Backpack,Accessories,3,46.02,138.06
2331,2026-04-18,Customer_286,Laptop,Electronics,4,928.56,3714.24
2332,2026-06-10,Customer_590,Notebook,Stationery,2,7.91,15.82
2333,2026-01-26,Customer_661,Mouse,Electronics,4,22.7,90.8
2334,2026-03-28,Customer_079,Desk,Furniture,1,266.95,266.95
2335,2026-05-04,Customer_130,Mouse,Electronics,4,26.14,104.56
2336,2026-05-11,Customer_183,Notebook,Stationery,2,8.57,17.14
2337,2026-03-19,Customer_339,Phone,Electronics,4,566.33,2265.32
2338,2026-05-14,Customer_192,Mouse,Electronics,2,23.04,46.08
2339,2026-06-29,Customer_123,Office Chair,Furniture,2,173.73,347.46
2340,2026-03-12,Customer_480,Headphones,Electronics,2,75.31,150.62
2341,2026-02-22,Customer_619,Keyboard,Electronics,4,43.7,174.8
2342,2026-03-10,Customer_523,Headphones,Electronics,2,83.84,167.68
2343,2026-06-30,Customer_293,Pen,Stationery,3,2.78,8.34
2344,2026-01-17,Customer_154,Keyboard,Electronics,4,43.4,173.6
2345,2026-01-11,Customer_422,Notebook,Stationery,2,8.27,16.54
2346,2026-02-04,Customer_631,Desk,Furniture,2,259.81,519.62
2347,2026-02-07,Customer_364,Desk,Furniture,2,251.61,503.22
2348,2026-01-10,Customer_634,Laptop,Electronics,1,899.62,899.62
2349,2026-04-25,Customer_516,Backpack,Accessories,1,46.87,46.87
2350,2026-03-26,Customer_214,Pen,Stationery,4,3.05,12.2
2351,2026-01-19,Customer_642,Laptop,Electronics,2,865.59,1731.18
2352,2026-05-16,Customer_637,Headphones,Electronics,3,81.97,245.91
2353,2026-05-07,Customer_652,Pen,Stationery,2,3.02,6.04
2354,2026-05-19,Customer_636,Keyboard,Electronics,4,42.28,169.12
2355,2026-04-22,Customer_008,Mouse,Electronics,1,24.43,24.43
2356,2026-01-14,Customer_438,Phone,Electronics,1,583.56,583.56
2357,2026-02-19,Customer_478,Desk,Furniture,4,271.13,1084.52
2358,2026-05-15,Customer_129,Backpack,Accessories,2,48.03,96.06
2359,2026-02-13,Customer_086,Backpack,Accessories,3,40.87,122.61
2360,2026-05-14,Customer_657,Headphones,Electronics,2,73.01,146.02
2361,2026-02-20,Customer_266,Notebook,Stationery,4,7.74,30.96
2362,2026-03-11,Customer_057,Desk,Furniture,4,248.77,995.08
2363,2026-01-18,Customer_352,Backpack,Accessories,3,42.8,128.4
2364,2026-06-29,Customer_544,Backpack,Accessories,2,44.7,89.4
2365,2026-01-23,Customer_057,Mouse,Electronics,4,26.67,106.68
2366,2026-01-31,Customer_576,Desk,Furniture,4,272.19,1088.76
2367,2026-01-02,Customer_530,Laptop,Electronics,1,771.79,771.79
2368,2026-02-04,Customer_435,Phone,Electronics,1,557.8,557.8
2369,2026-04-20,Customer_088,Notebook,Stationery,1,8.62,8.62
2370,2026-02-22,Customer_343,Mouse,Electronics,1,27.33,27.33
2371,2026-06-13,Customer_161,Notebook,Stationery,1,7.66,7.66
2372,2026-05-27,Customer_210,Keyboard,Electronics,2,44.84,89.68
2373,2026-01-23,Customer_251,Office Chair,Furniture,4,173.45,693.8
2374,2026-01-24,Customer_546,Keyboard,Electronics,1,44.87,44.87
2375,2026-02-26,Customer_112,Keyboard,Electronics,2,45.42,90.84
2376,2026-01-13,Customer_339,Headphones,Electronics,2,80.24,160.48
2377,2026-03-17,Customer_108,Phone,Electronics,1,589.67,589.67
2378,2026-01-02,Customer_639,Keyboard,Electronics,3,48.89,146.67
2379,2026-03-29,Customer_204,Desk,Furniture,4,262.31,1049.24
2380,2026-03-14,Customer_544,Keyboard,Electronics,1,46.34,46.34
2381,2026-03-15,Customer_169,Keyboard,Electronics,2,43.29,86.58
2382,2026-04-16,Customer_639,Desk,Furniture,4,245.12,980.48
2383,2026-04-09,Customer_255,Mouse,Electronics,1,24.36,24.36
2384,2026-05-12,Customer_011,Backpack,Accessories,1,40.86,40.86
2385,2026-03-26,Customer_496,Laptop,Electronics,3,909.04,2727.12
2386,2026-05-31,Customer_635,Mouse,Electronics,4,25.33,101.32
2387,2026-02-22,Customer_409,Backpack,Accessories,1,43.22,43.22
2388,2026-04-07,Customer_521,Keyboard,Electronics,2,46.21,92.42
2389,2026-01-28,Customer_312,Headphones,Electronics,1,87.63,87.63
2390,2026-03-18,Customer_615,Backpack,Accessories,1,46.59,46.59
2391,2026-03-19,Customer_075,Backpack,Accessories,2,42.98,85.96
2392,2026-02-02,Customer_071,Notebook,Stationery,1,8.42,8.42
2393,2026-02-20,Customer_586,Pen,Stationery,3,3.14,9.42
2394,2026-01-05,Customer_221,Headphones,Electronics,2,76.52,153.04
2395,2026-05-20,Customer_004,Phone,Electronics,4,573.94,2295.76
2396,2026-01-25,Customer_215,Phone,Electronics,4,564.18,2256.72
2397,2026-01-09,Customer_573,Keyboard,Electronics,2,47.17,94.34
2398,2026-03-04,Customer_633,Desk,Furniture,2,262.81,525.62
2399,2026-01-04,Customer_425,Phone,Electronics,3,527.09,1581.27
2400,2026-03-21,Customer_588,Mouse,Electronics,1,23.95,23.95
2401,2026-01-01,Customer_167,Backpack,Accessories,1,44.1,44.1
2402,2026-04-01,Customer_686,Backpack,Accessories,2,41.87,83.74
2403,2026-02-18,Customer_446,Office Chair,Furniture,3,177.1,531.3
2404,2026-06-26,Customer_059,Pen,Stationery,4,3.0,12.0
2405,2026-05-10,Customer_561,Notebook,Stationery,4,8.26,33.04
2406,2026-06-08,Customer_367,Notebook,Stationery,4,7.87,31.48
2407,2026-04-08,Customer_689,Backpack,Accessories,4,45.33,181.32
2408,2026-05-23,Customer_539,Mouse,Electronics,4,24.88,99.52
2409,2026-06-07,Customer_420,Headphones,Electronics,2,83.03,166.06
2410,2026-04-24,Customer_503,Laptop,Electronics,4,858.45,3433.8
2411,2026-02-25,Customer_044,Backpack,Accessories,3,41.93,125.79
2412,2026-03-25,Customer_207,Desk,Furniture,4,240.57,962.28
2413,2026-05-29,Customer_145,Phone,Electronics,1,589.36,589.36
2414,2026-06-07,Customer_045,Phone,Electronics,2,509.2,1018.4
2415,2026-04-10,Customer_468,Mouse,Electronics,3,24.86,74.58
2416,2026-01-07,Customer_428,Keyboard,Electronics,4,43.88,175.52
2417,2026-03-10,Customer_055,Backpack,Accessories,4,44.87,179.48
2418,2026-05-02,Customer_394,Backpack,Accessories,2,43.67,87.34
2419,2026-05-08,Customer_691,Keyboard,Electronics,4,41.62,166.48
2420,2026-04-23,Customer_078,Keyboard,Electronics,2,40.85,81.7
2421,2026-01-09,Customer_145,Keyboard,Electronics,2,41.71,83.42
2422,2026-02-21,Customer_445,Notebook,Stationery,2,7.93,15.86
2423,2026-05-27,Customer_484,Phone,Electronics,1,507.31,507.31
2424,2026-04-07,Customer_446,Laptop,Electronics,4,846.09,3384.36
2425,2026-01-10,Customer_095,Office Chair,Furniture,1,194.18,194.18
2426,2026-01-21,Customer_092,Notebook,Stationery,2,8.01,16.02
2427,2026-05-28,Customer_486,Office Chair,Furniture,1,196.52,196.52
2428,2026-04-30,Customer_530,Office Chair,Furniture,1,172.04,172.04
2429,2026-05-08,Customer_193,Headphones,Electronics,2,81.26,162.52
2430,2026-02-09,Customer_323,Pen,Stationery,3,2.91,8.73
2431,2026-02-24,Customer_436,Phone,Electronics,1,546.94,546.94
2432,2026-04-22,Customer_198,Headphones,Electronics,1,81.13,81.13
2433,2026-03-28,Customer_201,Laptop,Electronics,1,902.82,902.82
2434,2026-05-15,Customer_118,Backpack,Accessories,2,48.98,97.96
2435,2026-03-14,Customer_017,Phone,Electronics,3,570.72,1712.16
2436,2026-01-19,Customer_529,Keyboard,Electronics,3,48.3,144.9
2437,2026-03-22,Customer_551,Mouse,Electronics,4,23.35,93.4
2438,2026-06-02,Customer_670,Mouse,Electronics,4,22.8,91.2
2439,2026-02-20,Customer_664,Keyboard,Electronics,2,41.32,82.64
2440,2026-01-12,Customer_210,Laptop,Electronics,2,896.27,1792.54
2441,2026-04-09,Customer_279,Laptop,Electronics,1,823.98,823.98
2442,2026-01-09,Customer_271,Notebook,Stationery,4,8.47,33.88
2443,2026-01-27,Customer_211,Mouse,Electronics,1,23.44,23.44
2444,2026-04-19,Customer_641,Backpack,Accessories,3,41.79,125.37
2445,2026-04-06,Customer_103,Office Chair,Furniture,2,192.41,384.82
2446,2026-06-09,Customer_027,Phone,Electronics,3,510.34,1531.02
2447,2026-03-23,Customer_428,Notebook,Stationery,2,8.68,17.36
2448,2026-06-11,Customer_402,Office Chair,Furniture,3,176.2,528.6
2449,2026-06-28,Customer_547,Phone,Electronics,1,551.54,551.54
2450,2026-06-07,Customer_004,Desk,Furniture,4,241.15,964.6
2451,2026-06-05,Customer_204,Phone,Electronics,3,514.03,1542.09
2452,2026-06-08,Customer_279,Mouse,Electronics,1,22.76,22.76
2453,2026-03-09,Customer_463,Notebook,Stationery,1,7.77,7.77
2454,2026-04-05,Customer_140,Backpack,Accessories,1,46.9,46.9
2455,2026-02-11,Customer_358,Desk,Furniture,2,263.97,527.94
2456,2026-04-18,Customer_122,Laptop,Electronics,4,833.87,3335.48
2457,2026-02-10,Customer_479,Headphones,Electronics,4,78.09,312.36
2458,2026-04-29,Customer_674,Office Chair,Furniture,2,183.46,366.92
2459,2026-02-27,Customer_179,Phone,Electronics,4,570.59,2282.36
2460,2026-03-11,Customer_690,Keyboard,Electronics,2,43.29,86.58
2461,2026-01-03,Customer_214,Office Chair,Furniture,2,166.28,332.56
2462,2026-03-17,Customer_093,Laptop,Electronics,3,808.18,2424.54
2463,2026-03-07,Customer_004,Backpack,Accessories,3,46.94,140.82
2464,2026-02-21,Customer_646,Headphones,Electronics,1,83.56,83.56
2465,2026-05-17,Customer_277,Notebook,Stationery,2,8.76,17.52
2466,2026-01-03,Customer_324,Pen,Stationery,1,2.74,2.74
2467,2026-02-23,Customer_479,Notebook,Stationery,4,7.89,31.56
2468,2026-03-09,Customer_141,Office Chair,Furniture,1,168.58,168.58
2469,2026-04-09,Customer_589,Mouse,Electronics,2,24.15,48.3
2470,2026-06-20,Customer_474,Office Chair,Furniture,3,166.93,500.79
2471,2026-03-08,Customer_227,Backpack,Accessories,4,47.04,188.16
2472,2026-03-25,Customer_615,Desk,Furniture,1,236.26,236.26
2473,2026-06-30,Customer_493,Notebook,Stationery,2,7.45,14.9
2474,2026-02-09,Customer_336,Headphones,Electronics,3,76.17,228.51
2475,2026-01-11,Customer_117,Notebook,Stationery,2,8.21,16.42
2476,2026-06-11,Customer_579,Notebook,Stationery,3,7.57,22.71
2477,2026-03-12,Customer_066,Office Chair,Furniture,1,166.49,166.49
2478,2026-01-20,Customer_441,Phone,Electronics,2,544.08,1088.16
2479,2026-05-20,Customer_551,Laptop,Electronics,1,912.51,912.51
2480,2026-05-05,Customer_091,Office Chair,Furniture,2,191.09,382.18
2481,2026-03-25,Customer_601,Laptop,Electronics,1,849.92,849.92
2482,2026-02-18,Customer_052,Laptop,Electronics,2,902.15,1804.3
2483,2026-05-13,Customer_166,Office Chair,Furniture,1,193.18,193.18
2484,2026-03-05,Customer_650,Backpack,Accessories,3,46.72,140.16
2485,2026-03-23,Customer_087,Laptop,Electronics,4,782.73,3130.92
2486,2026-06-12,Customer_610,Phone,Electronics,2,568.36,1136.72
2487,2026-02-28,Customer_375,Keyboard,Electronics,3,47.95,143.85
2488,2026-01-24,Customer_189,Backpack,Accessories,1,40.94,40.94
2489,2026-05-08,Customer_519,Backpack,Accessories,3,42.84,128.52
2490,2026-02-07,Customer_453,Desk,Furniture,4,255.52,1022.08
2491,2026-05-23,Customer_224,Backpack,Accessories,4,41.51,166.04
2492,2026-05-17,Customer_576,Office Chair,Furniture,1,168.14,168.14
2493,2026-02-08,Customer_003,Notebook,Stationery,4,8.16,32.64
2494,2026-01-11,Customer_097,Office Chair,Furniture,2,164.7,329.4
2495,2026-01-21,Customer_551,Office Chair,Furniture,2,162.78,325.56
2496,2026-06-13,Customer_111,Phone,Electronics,3,566.21,1698.63
2497,2026-04-09,Customer_291,Desk,Furniture,1,270.59,270.59
2498,2026-03-25,Customer_051,Phone,Electronics,2,502.07,1004.14
2499,2026-03-10,Customer_258,Phone,Electronics,4,581.27,2325.08
2500,2026-06-08,Customer_010,Phone,Electronics,4,538.78,2155.12
